temperature,pressure,P,merit,mode,role
234.343759,8746.897378,0,-1.14679872,-1,dead
230.9179688,5316.40625,0,-1.15194463,-1,dead
231.9726562,6464.84375,0,-1.15856154,-1,dead
233.4528467,7968.730711,0,-1.17257718,-1,dead
280.6640625,6289.0625,0,-1.18868496,-1,dead
273.0720513,5557.912914,0,-1.19031477,-1,dead
270.5153749,5328.1111,0,-1.19107704,-1,dead
291.5625,7437.5,0,-1.20764197,-1,dead
298.9955835,8341.967927,0,-1.21241905,-1,dead
233.0270482,7872.435072,0,-1.24556856,-1,dead
294.1992188,7660.15625,0,-1.26316811,-1,dead
235.1367188,10097.65625,0,-1.26550604,-1,dead
233.5546875,8492.1875,0,-1.26902727,-1,dead
233.8581221,8861.136733,0,-1.28556531,-1,dead
297.3331569,7979.091015,0,-1.30006303,-1,dead
233.6389518,8705.213105,0,-1.30328634,-1,dead
294.9023438,7613.28125,0,-1.34816344,-1,dead
286.4648438,6675.78125,0,-1.34819768,-1,dead
234.7000228,10019.48097,0,-1.35363358,-1,dead
231.4399042,6891.839334,0,-1.36696347,-1,dead
296.484375,7765.625,0,-1.37063315,-1,dead
272.1562716,5253.052147,0,-1.3987592,-1,dead
269.765625,5046.875,0,-1.40937978,-1,dead
279.609375,5890.625,0,-1.42001737,-1,dead
232.8004507,8383.527142,0,-1.42177509,-1,dead
230.0390625,5914.0625,0,-1.43881635,-1,dead
299.8242188,8035.15625,0,-1.4606236,-1,dead
290.6835938,6957.03125,0,-1.47271695,-1,dead
299.4726562,7964.84375,0,-1.4741067,-1,dead
231.6210938,7519.53125,0,-1.48262199,-1,dead
282.5976562,6089.84375,0,-1.49506343,-1,dead
283.3007812,6136.71875,0,-1.5134379,-1,dead
276.2695312,5480.46875,0,-1.51964328,-1,dead
289.453125,6734.375,0,-1.54106934,-1,dead
293.3203125,7132.8125,0,-1.55635729,-1,dead
232.5833426,8726.413246,0,-1.55706004,-1,dead
285.9375,6312.5,0,-1.58193434,-1,dead
229.2452488,5896.500752,0,-1.612201,-1,dead
234.2578125,10695.3125,0,-1.61420764,-1,dead
273.1054688,5128.90625,0,-1.61508903,-1,dead
293.5727542,7051.786295,0,-1.63666408,-1,dead
233.0273438,9488.28125,0,-1.64185215,-1,dead
275.7421875,5304.6875,0,-1.6564211,-1,dead
290.1966655,6651.04339,0,-1.66082139,-1,dead
284.7454794,6080.882326,0,-1.68014065,-1,dead
297.5390625,7414.0625,0,-1.69646354,-1,dead
278.5546875,5492.1875,0,-1.70749884,-1,dead
227.9296875,5117.1875,0,-1.71618715,-1,dead
228.4570312,5667.96875,0,-1.73031794,-1,dead
277.3964519,5368.036585,0,-1.73676177,-1,dead
295.9570312,7167.96875,0,-1.74751277,-1,dead
281.5429688,5691.40625,0,-1.76887788,-1,dead
228.984375,6265.625,0,-1.77014926,-1,dead
229.5117188,6722.65625,0,-1.77196634,-1,dead
232.5,9500,0,-1.77504537,-1,dead
229.8632812,7074.21875,0,-1.78282623,-1,dead
273.7781499,5044.283061,0,-1.78963993,-1,dead
233.3789062,10496.09375,0,-1.79884736,-1,dead
231.2695312,8480.46875,0,-1.82371322,-1,dead
230.390625,7671.875,0,-1.82455257,-1,dead
232.3242188,9535.15625,0,-1.82676545,-1,dead
277.8345392,5297.627946,0,-1.86299579,-1,dead
285.5859375,5960.9375,0,-1.86329452,-1,dead
230.7421875,8304.6875,0,-1.90821493,-1,dead
292.4414062,6558.59375,0,-1.92583608,-1,dead
276.4414564,5152.141815,0,-1.93166355,-1,dead
231.796875,9453.125,0,-1.94419374,-1,dead
285.5824604,5873.337729,0,-1.95427717,-1,dead
289.9804688,6253.90625,0,-1.97837624,-1,dead
279.0820312,5292.96875,0,-1.99290364,-1,dead
292.6171875,6429.6875,0,-2.055066,-1,dead
283.4356053,5583.982,0,-2.06618571,-1,dead
283.828125,5609.375,0,-2.07567173,-1,dead
227.4023438,6113.28125,0,-2.11739241,-1,dead
298.59375,6968.75,0,-2.12033954,-1,dead
228.4616369,7035.955525,0,-2.12970123,-1,dead
230.116288,8498.858834,0,-2.13057705,-1,dead
295.4296875,6617.1875,0,-2.1418334,-1,dead
228.6328125,7320.3125,0,-2.1771143,-1,dead
290.15625,6031.25,0,-2.220973,-1,dead
230.2148438,8925.78125,0,-2.22740823,-1,dead
298.4179688,6816.40625,0,-2.23554071,-1,dead
226.6992188,6160.15625,0,-2.31949276,-1,dead
231.4453125,10507.8125,0,-2.32479961,-1,dead
288.5742188,5785.15625,0,-2.35891817,-1,dead
295.2539062,6371.09375,0,-2.36266001,-1,dead
